Character,Frequency,Word
JERRY,7,consider
JERRY,124,ever
JERRY,10,peterman
JERRY,7,underwear
JERRY,7,apparently
JERRY,12,lying
JERRY,42,kramer's
JERRY,15,tough
JERRY,6,cookies
JERRY,12,sexual
JERRY,7,thursday
JERRY,160,ah
JERRY,9,attention
JERRY,10,thirty
JERRY,154,we're
JERRY,17,kitchen
JERRY,7,paid
JERRY,7,chang
JERRY,29,days
JERRY,78,stop
JERRY,25,drink
JERRY,30,lets
JERRY,76,after
JERRY,10,prison
JERRY,16,case
JERRY,6,amy
JERRY,6,negative
JERRY,12,writing
JERRY,38,wearing
JERRY,137,told
JERRY,19,floor
JERRY,8,fall
JERRY,8,veeer
JERRY,12,level
JERRY,19,holding
JERRY,9,stinks
JERRY,41,knows
JERRY,9,bringing
JERRY,30,pause
JERRY,8,lovely
JERRY,12,sent
JERRY,18,asking
JERRY,15,alarm
JERRY,10,quarter
JERRY,27,moving
JERRY,9,usually
JERRY,12,ya'
JERRY,11,luck
JERRY,13,team
JERRY,10,eye
JERRY,6,kruger
JERRY,12,less
JERRY,11,smells
JERRY,9,father's
JERRY,6,kennedy
JERRY,10,cadillac
JERRY,9,valerie
JERRY,15,garbage
JERRY,49,wear
JERRY,17,buddy
JERRY,29,line
JERRY,18,felt
JERRY,23,obviously
JERRY,7,boring
JERRY,6,contest
JERRY,8,boss
JERRY,125,again
JERRY,10,block
JERRY,8,stock
JERRY,15,jokes
JERRY,27,hours
JERRY,297,would
JERRY,11,cousin
JERRY,8,goodnight
JERRY,16,across
JERRY,12,knock
JERRY,7,roy
JERRY,30,giving
JERRY,24,ago
JERRY,15,mom
JERRY,14,breath
JERRY,7,iq
JERRY,166,two
JERRY,19,absolutely
JERRY,9,mike
JERRY,8,eyebrows
JERRY,32,such
JERRY,420,really
JERRY,8,tongue
JERRY,12,nods
JERRY,6,divola
JERRY,20,sick
JERRY,16,middle
JERRY,13,material
JERRY,83,fine
JERRY,9,class
JERRY,12,beach
JERRY,21,comedian
JERRY,11,racquet
JERRY,13,suppose
JERRY,51,takes
JERRY,81,things
JERRY,212,she's
JERRY,9,'bout
JERRY,190,make
JERRY,6,juice
JERRY,6,uhm
JERRY,6,express
JERRY,111,man
JERRY,12,common
JERRY,6,wagon
JERRY,58,check
JERRY,8,smiles
JERRY,6,waiter
JERRY,9,hat
JERRY,1008,oh
JERRY,17,tony
JERRY,31,couch
JERRY,55,gets
JERRY,11,babka
JERRY,7,tub
JERRY,127,night
JERRY,7,drinks
JERRY,34,water
JERRY,12,pauses
JERRY,87,thanks
JERRY,657,about
JERRY,80,wrong
JERRY,7,power
JERRY,7,50
JERRY,6,fixed
JERRY,9,future
JERRY,239,say
JERRY,10,jane
JERRY,27,black
JERRY,839,like
JERRY,9,hello-o-o-o
JERRY,6,toward
JERRY,8,cable
JERRY,20,pretend
JERRY,17,answering
JERRY,15,key
JERRY,7,soap
JERRY,9,audience
JERRY,30,seems
JERRY,352,come
JERRY,14,finger
JERRY,9,wake
JERRY,13,worse
JERRY,9,karen
JERRY,6,effort
JERRY,254,guy
JERRY,9,kenny
JERRY,8,friars
JERRY,7,finding
JERRY,9,martin
JERRY,67,hand
JERRY,6,jobs
JERRY,102,money
JERRY,205,alright
JERRY,9,handle
JERRY,14,gives
JERRY,8,handing
JERRY,7,8
JERRY,7,medication
JERRY,13,song
JERRY,19,pulling
JERRY,65,hell
JERRY,8,touching
JERRY,161,said
JERRY,40,own
JERRY,76,hear
JERRY,6,whenever
JERRY,9,fifteen
JERRY,16,arm
JERRY,250,didn't
JERRY,8,except
JERRY,6,dryer
JERRY,19,driving
JERRY,12,blind
JERRY,821,just
JERRY,73,bye
JERRY,17,hotel
JERRY,6,wanting
JERRY,10,pop
JERRY,14,wha
JERRY,14,holds
JERRY,21,joking
JERRY,112,talking
JERRY,50,came
JERRY,17,girlfriend
JERRY,16,certain
JERRY,10,bathing
JERRY,9,realize
JERRY,16,taken
JERRY,36,naked
JERRY,18,shows
JERRY,16,closet
JERRY,10,step
JERRY,8,president
JERRY,14,runs
JERRY,15,disappointed
JERRY,133,those
JERRY,9,fired
JERRY,31,married
JERRY,96,another
JERRY,15,news
JERRY,13,flight
JERRY,10,belt
JERRY,660,your
JERRY,25,broke
JERRY,228,because
JERRY,21,putting
JERRY,9,dogs
JERRY,18,missed
JERRY,6,lips
JERRY,17,cab
JERRY,56,friends
JERRY,7,cutting
JERRY,8,commit
JERRY,297,from
JERRY,6,maid
JERRY,28,babu
JERRY,102,youre
JERRY,91,newman
JERRY,28,plane
JERRY,10,you'
JERRY,8,spit
JERRY,7,bennet
JERRY,106,does
JERRY,9,ray
JERRY,6,ordered
JERRY,15,bill
JERRY,16,far
JERRY,127,am
JERRY,9,seconds
JERRY,42,himself
JERRY,56,comes
JERRY,13,chest
JERRY,7,motions
JERRY,6,french
JERRY,6,radio
JERRY,29,against
JERRY,12,pleading
JERRY,15,involved
JERRY,12,unless
JERRY,12,light
JERRY,8,star
JERRY,8,exact
JERRY,11,roll
JERRY,12,finish
JERRY,11,hasn't
JERRY,10,salesman
JERRY,7,hadn't
JERRY,16,talked
JERRY,20,drop
JERRY,7,station
JERRY,9,swimming
JERRY,24,we've
JERRY,15,touch
JERRY,6,audrey
JERRY,23,soup
JERRY,35,under
JERRY,7,places
JERRY,6,bigger
JERRY,32,question
JERRY,9,ping
JERRY,6,count
JERRY,39,difference
JERRY,12,huge
JERRY,13,bank
JERRY,149,give
JERRY,8,angry
JERRY,8,annoyed
JERRY,13,laundry
JERRY,49,while
JERRY,94,guess
JERRY,7,comin'
JERRY,7,sweet
JERRY,81,apartment
JERRY,7,brush
JERRY,32,both
JERRY,10,concerned
JERRY,44,father
JERRY,58,excuse
JERRY,141,believe
JERRY,9,war
JERRY,7,mood
JERRY,22,calls
JERRY,168,way
JERRY,12,worried
JERRY,13,jean-paul
JERRY,10,impossible
JERRY,9,quietly
JERRY,27,lunch
JERRY,83,care
JERRY,9,possibly
JERRY,9,dr
JERRY,32,late
JERRY,23,seem
JERRY,6,accent
JERRY,58,real
JERRY,12,fat
JERRY,6,imaginary
JERRY,24,hour
JERRY,23,leaving
JERRY,7,cash
JERRY,19,mistake
JERRY,20,friday
JERRY,28,worry
JERRY,152,by
JERRY,7,spring
JERRY,21,terrible
JERRY,13,guide
JERRY,13,entire
JERRY,6,bucket
JERRY,7,doors
JERRY,50,stuff
JERRY,16,k
JERRY,7,given
JERRY,72,before
JERRY,71,actually
JERRY,26,office
JERRY,7,private
JERRY,16,sign
JERRY,453,why
JERRY,9,company
JERRY,35,hate
JERRY,15,leg
JERRY,16,favor
JERRY,6,financial
JERRY,35,sitting
JERRY,16,catch
JERRY,9,ooh
JERRY,29,susan
JERRY,6,finds
JERRY,46,start
JERRY,37,happen
JERRY,12,legs
JERRY,18,kiss
JERRY,39,party
JERRY,29,chinese
JERRY,70,taking
JERRY,95,better
JERRY,68,same
JERRY,7,maestro
JERRY,14,she'll
JERRY,194,hi
JERRY,8,mary
JERRY,69,leave
JERRY,38,doctor
JERRY,8,attractive
JERRY,16,kids
JERRY,8,cops
JERRY,9,giant
JERRY,55,please
JERRY,10,joel
JERRY,10,ketchup
JERRY,16,lose
JERRY,137,great
JERRY,40,working
JERRY,123,more
JERRY,7,wheres
JERRY,12,cover
JERRY,15,personal
JERRY,6,screwed
JERRY,7,proud
JERRY,6,gwen
JERRY,6,pieces
JERRY,7,nest
JERRY,143,much
JERRY,7,attracted
JERRY,7,bar
JERRY,7,lines
JERRY,16,york
JERRY,15,gum
JERRY,7,series
JERRY,10,shakes
JERRY,19,test
JERRY,9,quiet
JERRY,9,morty
JERRY,25,hang
JERRY,13,shoes
JERRY,42,seinfeld
JERRY,39,telling
JERRY,56,help
JERRY,9,perhaps
JERRY,6,evening
JERRY,479,see
JERRY,14,scene
JERRY,8,terrific
JERRY,17,pie
JERRY,32,turns
JERRY,15,what're
JERRY,6,medical
JERRY,95,room
JERRY,39,whatever
JERRY,6,pretending
JERRY,17,weeks
JERRY,6,scam
JERRY,67,remember
JERRY,6,dumb
JERRY,10,letting
JERRY,11,john
JERRY,6,press
JERRY,10,plan
JERRY,109,will
JERRY,76,place
JERRY,6,choose
JERRY,61,made
JERRY,42,relationship
JERRY,6,b
JERRY,9,jon
JERRY,10,gee
JERRY,11,bus
JERRY,7,gail
JERRY,43,pay
JERRY,11,grabbing
JERRY,9,feels
JERRY,6,assume
JERRY,31,bet
JERRY,12,welcome
JERRY,28,found
JERRY,7,returned
JERRY,6,agreed
JERRY,49,ahead
JERRY,18,ma
JERRY,42,how's
JERRY,6,pack
JERRY,56,matter
JERRY,44,wow
JERRY,10,velvet
JERRY,32,yesterday
JERRY,6,played
JERRY,872,my
JERRY,8,tractor
JERRY,7,cmon
JERRY,72,next
JERRY,54,ill
JERRY,33,girl
JERRY,200,hello
JERRY,6,earth
JERRY,62,saying
JERRY,8,shmoopy
JERRY,62,understand
JERRY,7,plastic
JERRY,10,hits
JERRY,15,answers
JERRY,58,everything
JERRY,27,--
JERRY,247,then
JERRY,12,track
JERRY,11,notices
JERRY,7,offended
JERRY,6,ex-girlfriend
JERRY,75,mind
JERRY,6,stone
JERRY,9,smoke
JERRY,9,named
JERRY,201,-
JERRY,8,begin
JERRY,30,stay
JERRY,43,stupid
JERRY,8,garage
JERRY,9,blue
JERRY,32,set
JERRY,6,sun
JERRY,9,wind
JERRY,36,voice
JERRY,6,load
JERRY,17,picking
JERRY,6,continuing
JERRY,6,mess
JERRY,391,one
JERRY,6,literally
JERRY,6,faked
JERRY,7,brother
JERRY,91,isn't
JERRY,17,weekend
JERRY,36,behind
JERRY,180,call
KRAMER,11,close
KRAMER,15,dinner
KRAMER,15,trouble
KRAMER,10,forget
KRAMER,9,puffy
KRAMER,35,than
KRAMER,9,theyre
KRAMER,21,course
KRAMER,73,doing
KRAMER,9,alone
KRAMER,60,day
KRAMER,6,e
KRAMER,8,blew
KRAMER,78,mean
KRAMER,6,sees
KRAMER,11,outta
KRAMER,19,miss
KRAMER,11,straight
KRAMER,71,door
KRAMER,14,break
KRAMER,9,ladies
KRAMER,15,anyway
KRAMER,293,now
KRAMER,23,ha
KRAMER,7,acting
KRAMER,7,gentlemen
KRAMER,14,eyes
KRAMER,8,snaps
KRAMER,7,puerto
KRAMER,9,town
KRAMER,11,bottle
KRAMER,6,tired
KRAMER,7,stan
KRAMER,49,wanna
KRAMER,6,fell
KRAMER,10,almost
KRAMER,6,though
KRAMER,38,last
KRAMER,9,bite
KRAMER,11,seat
KRAMER,9,problems
KRAMER,154,some
KRAMER,8,weird
KRAMER,59,let's
KRAMER,85,need
KRAMER,14,stick
KRAMER,15,hard
KRAMER,10,most
KRAMER,6,fifty
KRAMER,19,ready
KRAMER,6,covered
KRAMER,7,spatula
KRAMER,80,let
KRAMER,39,later
KRAMER,23,side
KRAMER,12,box
KRAMER,7,rid
KRAMER,12,bedroom
KRAMER,7,dream
KRAMER,14,bag
KRAMER,9,chance
KRAMER,18,god
KRAMER,149,can't
KRAMER,14,change
KRAMER,18,pointing
KRAMER,16,y'know
KRAMER,54,looks
KRAMER,66,thing
KRAMER,9,fantastic
KRAMER,28,bathroom
KRAMER,8,la
KRAMER,6,tupperware
KRAMER,14,pull
KRAMER,6,shes
KRAMER,51,away
KRAMER,8,eats
KRAMER,6,homeless
KRAMER,16,called
KRAMER,110,an
KRAMER,9,parents
KRAMER,9,date
KRAMER,6,white
KRAMER,11,family
KRAMER,7,hair
KRAMER,6,switch
KRAMER,86,into
KRAMER,549,me
KRAMER,12,fresh
KRAMER,8,indicating
KRAMER,8,surprise
KRAMER,11,hurt
KRAMER,19,pulls
KRAMER,79,too
KRAMER,7,plate
KRAMER,23,bring
KRAMER,24,turn
KRAMER,6,wood
KRAMER,17,best
KRAMER,18,cold
KRAMER,11,six
KRAMER,24,few
KRAMER,12,probably
KRAMER,11,tickets
KRAMER,11,heads
KRAMER,9,pool
KRAMER,60,phone
KRAMER,10,aren't
KRAMER,6,pirate
KRAMER,20,deal
KRAMER,8,board
KRAMER,6,also
KRAMER,7,pain
KRAMER,11,clothes
KRAMER,23,minute
KRAMER,8,until
KRAMER,23,hold
KRAMER,6,speak
KRAMER,20,thats
KRAMER,19,free
KRAMER,15,club
KRAMER,6,sort
KRAMER,14,interested
KRAMER,8,glad
KRAMER,9,picks
KRAMER,86,listen
KRAMER,15,woah
KRAMER,6,everybody's
KRAMER,11,o'brien
KRAMER,6,rickshaw
KRAMER,7,share
KRAMER,13,needs
KRAMER,6,aah
KRAMER,8,secret
KRAMER,133,down
KRAMER,11,coat
KRAMER,11,shop
KRAMER,16,part
KRAMER,55,'em
KRAMER,7,video
KRAMER,6,ocean
KRAMER,17,park
KRAMER,611,jerry
KRAMER,13,four
KRAMER,8,newspaper
KRAMER,363,right
KRAMER,271,they
KRAMER,38,name
KRAMER,6,miles
KRAMER,15,golf
KRAMER,43,lot
KRAMER,7,low
KRAMER,37,years
KRAMER,264,look
KRAMER,14,rock
KRAMER,35,long
KRAMER,139,huh
KRAMER,8,moves
KRAMER,84,around
KRAMER,13,used
KRAMER,15,body
KRAMER,13,kill
KRAMER,9,cost
KRAMER,33,idea
KRAMER,6,uh-huh
KRAMER,185,can
KRAMER,175,want
KRAMER,33,hit
KRAMER,14,shoulder
KRAMER,10,towards
KRAMER,8,decided
KRAMER,6,magazine
KRAMER,15,mouth
KRAMER,34,hot
KRAMER,106,wait
KRAMER,16,joe
KRAMER,26,street
KRAMER,45,love
KRAMER,10,starting
KRAMER,8,dark
KRAMER,9,asked
KRAMER,13,america
KRAMER,17,pants
KRAMER,6,screen
KRAMER,35,problem
KRAMER,11,delicious
KRAMER,9,monkey
KRAMER,8,cat
KRAMER,7,em
KRAMER,10,lloyd
KRAMER,8,ride
KRAMER,66,should
KRAMER,22,ball
KRAMER,21,inside
KRAMER,8,candy
KRAMER,13,percent
KRAMER,15,aw
KRAMER,7,shouting
KRAMER,12,goin'
KRAMER,47,keep
KRAMER,6,burning
KRAMER,28,always
KRAMER,17,pizza
KRAMER,12,thinking
KRAMER,10,'cause
KRAMER,9,living
KRAMER,20,lost
KRAMER,23,window
KRAMER,6,offer
KRAMER,12,thousand
KRAMER,19,jacket
KRAMER,11,bucks
KRAMER,11,foot
KRAMER,6,clothing
KRAMER,10,calling
KRAMER,6,joke
KRAMER,7,nobody
KRAMER,24,couple
KRAMER,38,we'll
KRAMER,43,feel
KRAMER,10,times
KRAMER,30,movie
KRAMER,54,car
KRAMER,38,ok
KRAMER,27,whoa
KRAMER,24,minutes
KRAMER,6,twenty
KRAMER,564,hey
KRAMER,21,meet
KRAMER,16,job
KRAMER,30,five
KRAMER,12,fdr
KRAMER,12,bought
KRAMER,12,women
KRAMER,6,write
KRAMER,8,fridge
KRAMER,6,least
KRAMER,171,how
KRAMER,22,move
KRAMER,11,important
KRAMER,7,won
KRAMER,9,fire
KRAMER,6,whew
KRAMER,14,mail
KRAMER,6,birds
KRAMER,27,game
KRAMER,10,tried
KRAMER,27,you'll
KRAMER,12,yelling
KRAMER,25,shirt
KRAMER,10,shocked
KRAMER,12,laughs
KRAMER,7,photo
KRAMER,18,sound
KRAMER,41,saw
KRAMER,14,thinks
KRAMER,7,support
KRAMER,7,poor
KRAMER,6,ive
KRAMER,7,movies
KRAMER,16,laughing
KRAMER,13,many
KRAMER,8,uma
KRAMER,6,restaurant
KRAMER,6,gloves
KRAMER,14,forgot
KRAMER,27,baby
KRAMER,6,lives
KRAMER,108,time
KRAMER,7,fortune
KRAMER,17,dollars
KRAMER,11,bob
KRAMER,6,records
KRAMER,90,as
KRAMER,8,stink
KRAMER,11,singing
KRAMER,8,feeling
KRAMER,6,whoo
KRAMER,8,beg
KRAMER,6,stopped
KRAMER,9,threw
KRAMER,24,enters
KRAMER,9,birthday
KRAMER,66,people
KRAMER,91,they're
KRAMER,127,kramer
KRAMER,27,coming
KRAMER,9,cleaner
KRAMER,7,words
KRAMER,9,ice
KRAMER,33,business
KRAMER,12,yep
KRAMER,8,mention
KRAMER,20,watching
KRAMER,20,ask
KRAMER,18,beautiful
KRAMER,15,wish
KRAMER,45,sure
KRAMER,19,bit
KRAMER,6,statue
KRAMER,12,upset
KRAMER,101,very
KRAMER,6,meeting
KRAMER,9,lights
KRAMER,8,bette
KRAMER,27,food
KRAMER,33,every
KRAMER,6,round
KRAMER,6,sense
KRAMER,15,mine
KRAMER,6,envelope
KRAMER,19,walking
KRAMER,24,myself
KRAMER,38,makes
KRAMER,14,year
KRAMER,16,eating
KRAMER,15,ohh
KRAMER,10,gone
KRAMER,6,guest
KRAMER,55,jerry's
KRAMER,13,anymore
KRAMER,14,front
KRAMER,252,gonna
KRAMER,10,killing
KRAMER,10,everyone
KRAMER,544,know
KRAMER,92,big
KRAMER,20,cause
KRAMER,140,over
KRAMER,10,point
KRAMER,6,giddyup
KRAMER,53,head
KRAMER,13,everybody
KRAMER,7,darren
KRAMER,8,they'll
KRAMER,115,little
KRAMER,9,bania
KRAMER,7,butter
KRAMER,53,still
KRAMER,251,we
KRAMER,32,only
KRAMER,9,familiar
KRAMER,34,starts
KRAMER,13,sex
KRAMER,11,bunch
KRAMER,409,all
KRAMER,16,knew
KRAMER,10,beat
KRAMER,6,thin
KRAMER,6,pushes
KRAMER,12,quite
KRAMER,13,it'll
KRAMER,9,act
KRAMER,6,sandwich
KRAMER,8,hall
KRAMER,6,marcelino
KRAMER,28,find
KRAMER,6,imitates
KRAMER,58,anything
KRAMER,12,nervous
KRAMER,17,ticket
KRAMER,8,lay
KRAMER,58,put
KRAMER,7,cigars
KRAMER,15,fun
KRAMER,16,without
KRAMER,30,together
KRAMER,29,who's
KRAMER,16,throw
KRAMER,8,nothin'
KRAMER,201,george
KRAMER,11,super
KRAMER,9,mother
KRAMER,30,frank
KRAMER,17,someone
KRAMER,12,each
KRAMER,39,watch
KRAMER,12,fruit
KRAMER,6,chair
KRAMER,22,sit
KRAMER,9,m
KRAMER,19,making
KRAMER,9,ear]
KRAMER,7,bowl
KRAMER,134,gotta
KRAMER,15,met
KRAMER,9,cream
KRAMER,9,order
KRAMER,16,serenity
KRAMER,13,enough
KRAMER,8,toby
KRAMER,24,picture
KRAMER,101,what's
KRAMER,181,i'll
KRAMER,7,noises
KRAMER,18,card
KRAMER,13,waiting
KRAMER,12,stand
KRAMER,33,home
KRAMER,7,empty
KRAMER,43,whole
KRAMER,6,beauty
KRAMER,6,cop
KRAMER,9,gonorrhea
KRAMER,16,half
KRAMER,16,top
KRAMER,6,forward
KRAMER,6,takin'
KRAMER,12,lady
KRAMER,8,neighbor
KRAMER,13,pocket
KRAMER,13,yet
KRAMER,14,grabs
KRAMER,13,pig
KRAMER,17,eh
KRAMER,31,through
KRAMER,40,three
KRAMER,41,c'mon
KRAMER,11,since
KRAMER,9,police
KRAMER,15,you'd
KRAMER,12,worked
KRAMER,8,hoo
KRAMER,7,along
KRAMER,6,tie
KRAMER,29,thank
KRAMER,88,something
KRAMER,74,were
KRAMER,17,cut
KRAMER,8,s
KRAMER,11,dead
KRAMER,10,stops
KRAMER,22,smell
KRAMER,80,okay
KRAMER,15,where's
KRAMER,17,sits
KRAMER,8,listens
KRAMER,9,sold
KRAMER,11,van
KRAMER,21,kid
KRAMER,351,uh
KRAMER,67,new
KRAMER,6,visit
KRAMER,88,any
KRAMER,19,boys
KRAMER,59,looking
KRAMER,9,liked
KRAMER,7,poppie
KRAMER,7,george's
KRAMER,39,woman
KRAMER,48,getting
KRAMER,8,bro
KRAMER,26,trying
KRAMER,8,talkin'
KRAMER,56,maybe
KRAMER,7,red
KRAMER,6,waitress
KRAMER,28,use
KRAMER,10,[in
KRAMER,14,fight
KRAMER,8,pam
KRAMER,123,off
KRAMER,10,city
KRAMER,52,thought
KRAMER,23,try
KRAMER,44,other
KRAMER,145,take
KRAMER,7,lucky
KRAMER,30,seen
KRAMER,6,ear
KRAMER,19,here's
KRAMER,27,points
KRAMER,9,month
KRAMER,7,falls
KRAMER,17,mama
KRAMER,8,sauce
KRAMER,362,up
KRAMER,6,avenue
KRAMER,9,gas
KRAMER,8,heat
KRAMER,17,tape
KRAMER,34,bad
KRAMER,6,pitched
KRAMER,22,dog
KRAMER,9,whats
KRAMER,606,what
KRAMER,6,buying
KRAMER,16,yea
KRAMER,11,TRUE
KRAMER,11,camera
KRAMER,6,counter
KRAMER,26,eat
KRAMER,7,cereal
KRAMER,14,meat
KRAMER,194,he's
KRAMER,73,boy
KRAMER,6,somewhere
KRAMER,7,checks
KRAMER,6,died
KRAMER,14,started
KRAMER,7,entering
KRAMER,6,missing
KRAMER,12,perfect
KRAMER,13,reading
KRAMER,60,or
KRAMER,16,once
KRAMER,9,kept
KRAMER,115,these
KRAMER,13,sounds
KRAMER,289,are
KRAMER,7,comfortable
KRAMER,11,suit
KRAMER,21,sleep
KRAMER,7,refrigerator
KRAMER,30,pick
KRAMER,26,hundred
KRAMER,8,nah
KRAMER,19,word
KRAMER,9,assman
KRAMER,7,fly
KRAMER,7,honk
KRAMER,10,easy
KRAMER,7,suddenly
KRAMER,6,swing
KRAMER,36,happened
KRAMER,6,weren't
KRAMER,69,never
KRAMER,17,live
KRAMER,7,gift
KRAMER,13,clean
KRAMER,16,piece
KRAMER,17,shower
KRAMER,7,hee
KRAMER,16,being
KRAMER,22,mmm
KRAMER,15,playing
KRAMER,6,wallet
KRAMER,11,blow
KRAMER,18,must
KRAMER,23,tonight
KRAMER,6,fit
KRAMER,6,gettin'
KRAMER,26,world
KRAMER,27,wants
KRAMER,6,keith
KRAMER,14,hmm
KRAMER,7,cantaloupe
KRAMER,7,geez
KRAMER,41,guys
KRAMER,8,works
KRAMER,1010,yeah
KRAMER,23,air
KRAMER,14,funny
KRAMER,46,us
KRAMER,26,goes
KRAMER,257,go
KRAMER,85,i've
KRAMER,17,able
KRAMER,12,shut
KRAMER,20,haven't
KRAMER,13,fingers
KRAMER,24,couldn't
KRAMER,76,been
KRAMER,33,wouldn't
KRAMER,18,blood
KRAMER,19,paper
KRAMER,14,opens
KRAMER,9,bed
KRAMER,7,voight
KRAMER,103,yes
KRAMER,72,there's
KRAMER,8,moment
KRAMER,24,ho
KRAMER,10,men
KRAMER,6,jack
KRAMER,257,here
KRAMER,33,face
KRAMER,44,nice
KRAMER,9,mrs
KRAMER,8,jeez
KRAMER,48,sorry
KRAMER,79,where
KRAMER,14,cigar
KRAMER,117,tell
KRAMER,6,bang
KRAMER,210,back
KRAMER,11,kidding
KRAMER,6,seats
KRAMER,16,ten
KRAMER,244,him
KRAMER,7,what'd
KRAMER,6,laugh
KRAMER,19,number
KRAMER,7,spend
KRAMER,22,walk
KRAMER,18,cosmo
KRAMER,48,went
KRAMER,8,bagels
KRAMER,28,done
KRAMER,16,running
KRAMER,22,store
KRAMER,11,grab
KRAMER,14,week
KRAMER,7,human
KRAMER,6,special
KRAMER,7,theater
KRAMER,8,excited
KRAMER,13,person
KRAMER,20,book
KRAMER,6,manager
KRAMER,7,stories
KRAMER,8,confused
KRAMER,17,jackie
KRAMER,6,shoot
KRAMER,9,rusty
KRAMER,31,left
KRAMER,7,festivus
KRAMER,19,morning
KRAMER,7,south
KRAMER,9,different
KRAMER,10,outside
KRAMER,19,story
KRAMER,8,sniffing
KRAMER,8,sell
KRAMER,14,anybody
KRAMER,49,friend
KRAMER,19,tv
KRAMER,6,scared
KRAMER,6,hips
KRAMER,28,today
KRAMER,16,full
KRAMER,23,wanted
KRAMER,247,you're
KRAMER,43,you've
KRAMER,34,coffee
KRAMER,18,drive
KRAMER,213,but
KRAMER,17,supposed
KRAMER,10,nose
KRAMER,6,traffic
KRAMER,11,borrow
KRAMER,40,table
KRAMER,12,end
KRAMER,15,shot
KRAMER,7,society
KRAMER,12,buy
KRAMER,7,joey
KRAMER,21,crazy
KRAMER,176,think
KRAMER,12,looked
KRAMER,15,cool
KRAMER,31,happy
KRAMER,8,fact
KRAMER,6,shall
KRAMER,28,open
KRAMER,9,spot
KRAMER,8,during
KRAMER,35,mickey
KRAMER,19,keys
KRAMER,10,throws
KRAMER,8,killed
KRAMER,32,first
KRAMER,24,old
KRAMER,15,might
KRAMER,8,win
KRAMER,16,having
KRAMER,21,exits
KRAMER,7,opening
KRAMER,24,house
KRAMER,42,work
KRAMER,6,gun
KRAMER,22,newman's
KRAMER,53,talk
KRAMER,8,owe
KRAMER,6,finally
KRAMER,12,d'you
KRAMER,35,show
KRAMER,10,feelings
KRAMER,6,wall
KRAMER,38,our
KRAMER,10,country
KRAMER,22,second
KRAMER,9,brown
KRAMER,9,which
KRAMER,45,nothing
KRAMER,9,dry
KRAMER,8,strange
KRAMER,10,death
KRAMER,17,building
KRAMER,142,good
KRAMER,8,toe
KRAMER,6,fish
KRAMER,7,broadway
KRAMER,10,rubs
KRAMER,23,um
KRAMER,8,turned
KRAMER,8,oooh
KRAMER,43,hands
KRAMER,10,he'll
KRAMER,30,mr
KRAMER,10,accident
KRAMER,36,says
KRAMER,287,that's
KRAMER,7,likes
KRAMER,9,may
KRAMER,16,already
KRAMER,9,eight
KRAMER,7,damn
KRAMER,20,walks
KRAMER,15,wasn't
KRAMER,6,mustard
KRAMER,16,cubans
KRAMER,6,jimmy
KRAMER,14,between
KRAMER,6,stores
KRAMER,8,rest
KRAMER,8,seeing
KRAMER,6,finished
KRAMER,6,vote
KRAMER,8,driver
KRAMER,12,tomorrow
KRAMER,6,interesting
KRAMER,61,even
KRAMER,11,doin'
KRAMER,672,no
KRAMER,12,pair
KRAMER,8,glasses
KRAMER,98,when
KRAMER,12,relax
KRAMER,6,mentioned
KRAMER,6,soon
KRAMER,19,ahh
KRAMER,27,kind
KRAMER,28,yourself
KRAMER,19,pretty
KRAMER,7,neither
KRAMER,211,going
KRAMER,370,out
KRAMER,8,showing
KRAMER,25,gave
KRAMER,9,coma
KRAMER,15,heard
KRAMER,8,exactly
KRAMER,84,ya
KRAMER,33,life
KRAMER,11,read
KRAMER,24,somebody
KRAMER,19,won't
KRAMER,7,sand
KRAMER,38,their
KRAMER,6,changed
KRAMER,6,giddy-up
KRAMER,47,leaves
KRAMER,21,puts
KRAMER,7,sleeping
KRAMER,21,an'
KRAMER,16,hes
KRAMER,9,o'clock
KRAMER,78,who
KRAMER,17,chicken
KRAMER,22,play
KRAMER,14,high
KRAMER,12,hospital
KRAMER,6,language
KRAMER,16,run
KRAMER,7,oil
KRAMER,8,noise
KRAMER,6,smart
KRAMER,7,afraid
KRAMER,29,took
KRAMER,13,happens
KRAMER,23,taste
KRAMER,8,yellow
KRAMER,6,return
KRAMER,8,extra
KRAMER,6,dancing
KRAMER,156,elaine
KRAMER,6,elaine's
KRAMER,41,ever
KRAMER,7,peterman
KRAMER,113,ah
KRAMER,8,thirty
KRAMER,99,we're
KRAMER,8,kitchen
KRAMER,12,days
KRAMER,39,stop
KRAMER,11,drink
KRAMER,18,lets
KRAMER,28,after
KRAMER,8,olive
KRAMER,16,case
KRAMER,14,wearing
KRAMER,62,told
KRAMER,10,floor
KRAMER,19,holding
KRAMER,7,knows
KRAMER,7,pause
KRAMER,8,plates
KRAMER,6,asking
KRAMER,7,moving
KRAMER,7,ya'
KRAMER,11,eye
KRAMER,7,clicks
KRAMER,6,garbage
KRAMER,31,wear
KRAMER,91,buddy
KRAMER,8,line
KRAMER,6,felt
KRAMER,55,again
KRAMER,8,block
KRAMER,18,hours
KRAMER,77,would
KRAMER,7,truck
KRAMER,7,quilt
KRAMER,6,goodnight
KRAMER,16,across
KRAMER,13,giving
KRAMER,21,ago
KRAMER,8,mom
KRAMER,6,breath
KRAMER,73,two
KRAMER,7,pleasure
KRAMER,7,mike
KRAMER,107,really
KRAMER,7,tongue
KRAMER,6,middle
KRAMER,21,fine
